,ID,Title,Content,Time,Place
427,090049,Auswanderer-Schiff ,"Neapel Denk dass einer heiß und glühend flüchte, und die Sieger wären hinterher, und auf einmal machte der Flüchtende kurz, unerwartet, Kehr gegen Hunderte -: so sehr warf sich das Erglühende der Früchte immer wieder an das blaue Meer: als das langsame Orangen-Boot sie vorübertrug bis an das große graue Schiff, zu dem, von Stoß zu Stoße, andre Boote Fische hoben, Brot, - während es, voll Hohn, in seinem Schoße Kohlen aufnahm, offen wie der Tod. ",18.8.1907,Paris
428,090050,Landschaft,"Wie zuletzt, in einem Augenblick aufgehäuft aus Hängen, Häusern, Stücken alter Himmel und zerbrochnen Brücken, und von drüben her, wie vom Geschick, von dem Sonnenuntergang getroffen, angeschuldigt, aufgerissen, offen - ginge dort die Ortschaft tragisch aus: fiele nicht auf einmal in das Wunde, drin zerfließend, aus der nächsten Stunde jener Tropfen kühlen Blaus, der die Nacht schon in den Abend mischt, so dass das von ferne Angefachte sachte, wie erlöst, erlischt. Ruhig sind die Tore und die Bogen, durchsichtige Wolken wogen über blassen Häuserreihn die schon Dunkel in sich eingesogen; aber plötzlich ist vom Mond ein Schein durchgeglitten, licht, als hätte ein Erzengel irgendwo sein Schwert gezogen. ",März und August 1907,Capri und Paris
429,090051,Römische Campagna,"Aus der vollgestellten Stadt, die lieber schliefe, träumend von den hohen Thermen, geht der grade Gräberweg ins Fieber; und die Fenster in den letzten Fermen sehn ihm nach mit einem bösen Blick. Und er hat sie immer im Genick, wenn er hingeht, rechts und links zerstörend, bis er draußen atemlos beschwörend seine Leere zu den Himmeln hebt, hastig um sich schauend, ob ihn keine Fenster treffen. Während er den weiten Aquädukten zuwinkt herzuschreiten, geben ihm die Himmel für die seine ihre Leere, die ihn überlebt. ",Frühsommer 1908,Paris
430,090052,Lied vom Meer ,"Capri. Piccola MarinaUraltes Wehn vom Meer, Meerwind bei Nacht:             du kommst zu keinem her; wenn einer wacht, so muss er sehn, wie er dich übersteht:             uraltes Wehn vom Meer welches weht nur wie für Ur-Gestein, lauter Raum reißend von weit herein... O wie fühlt dich ein treibender Feigenbaum oben im Mondschein. ",vor dem 26.1.1907,Capri
431,090053,Nächtliche Fahrt ,"Sankt Petersburg Damals als wir mit den glatten Trabern (schwarzen, aus dem Orloff'schen Gestüt) -, wahrend hinter hohen Kandelabern Stadtnachtfronten lagen, angefrüht, stumm und keiner Stunde mehr gemäß -, fuhren, nein: vergingen oder flogen und um lastende Paläste bogen in das Wehn der Newa-Quais, hingerissen durch das wache Nachten, das nicht Himmel und nicht Erde hat, - als das Drängende von unbewachten Garten gärend aus dem Ljetnij-Ssad aufstieg, während seine Steinfiguren schwindend mit ohnmächtigen Konturen hinter uns vergingen, wie wir fuhren -: damals hörte diese Stadt auf zu sein. Auf einmal gab sie zu, dass sie niemals war, um nichts als Ruh flehend; wie ein Irrer, dem das Wirrn plötzlich sich entwirrt, das ihn verriet, und der einen jahrelangen kranken gar nicht zu verwandelnden Gedanken, den er nie mehr denken muss: Granit - aus dem leeren schwankenden Gehirn fallen fühlt, bis man ihn nicht mehr sieht. ",zwischen dem 9. und 17.8.1907,Paris
432,090054,Papageien-Park ,"Jardin des Plantes, Paris Unter türkischen Linden, die blühen, an Rasenrändern, in leise von ihrem Heimweh geschaukelten Ständern atmen die Ara und wissen von ihren Ländern, die sich, auch wenn sie nicht hinsehn, nicht verändern. Fremd im beschäftigten Grünen wie eine Parade, zieren sie sich und fühlen sich selber zu schade, und mit den kostbaren Schnäbeln aus Jaspis und Jade kauen sie Graues, verschleudern es, finden es fade. Unten klauben die duffen Tauben, was sie nicht mögen, während sich oben die höhnischen Vögel verbeugen zwischen den beiden fast leeren vergeudeten Trögen. Aber dann wiegen sie wieder und schläfern und äugen, spielen mit dunkelen Zungen, die gerne lögen, zerstreut an den Fußfesselringen. Warten auf Zeugen. ",Herbst 1907,Capri
433,090055,Die Parke , ,I-IV: 9.8.1907,V-VII: 9. - 17.8.1907
434,090056,Bildnis ,"Dass von dem verzichtenden Gesichte keiner ihrer großen Schmerzen fiele, trägt sie langsam durch die Trauerspiele ihrer Züge schönen welken Strauß, wild gebunden und schon beinah lose; manchmal fällt, wie eine Tuberose, ein verlornes Lächeln müd heraus. Und sie geht gelassen drüber hin, müde, mit den schönen blinden Händen, welche wissen, dass sie es nicht fänden, - und sie sagt Erdichtetes, darin Schicksal schwankt, gewolltes, irgendeines, und sie giebt ihm ihrer Seele Sinn, dass es ausbricht wie ein Ungemeines: wie das Schreien eines Steines - und sie lässt, mit hochgehobnem Kinn, alle diese Worte wieder fallen, ohne bleibend; denn nicht eins von allen ist der wehen Wirklichkeit gemäß, ihrem einzigen Eigentum, das sie, wie ein fußloses Gefäß, halten muss, hoch über ihren Ruhm und den Gang der Abende hinaus. ",1. und 2. 8.1907,Paris
435,090057,Venezianischer Morgen ,"Richard Beer-Hofmann zugeeignet Fürstlich verwöhnte Fenster sehen immer, was manchesmal uns zu bemühn geruht: die Stadt, die immer wieder, wo ein Schimmer von Himmel trifft auf ein Gefühl von Flut, sich bildet ohne irgendwann zu sein. Ein jeder Morgen muss ihr die Opale erst zeigen, die sie gestern trug, und Reihn von Spiegelbildern ziehn aus dem Kanale und sie erinnern an die andern Male: dann giebt sie sich erst zu und fällt sich ein wie eine Nymphe, die den Zeus empfing. Das Ohrgehäng erklingt an ihrem Ohre; sie aber hebt San Giorgio Maggiore und lächelt lässig in das schöne Ding. ",Frühsommer 1908,Paris
436,090058,Spätherbst in Venedig ,"Nun treibt die Stadt schon nicht mehr wie ein Köder, der alle aufgetauchten Tage fängt. Die gläsernen Paläste klingen spröder an deinen Blick. Und aus den Gärten hängt der Sommer wie ein Haufen Marionetten kopfüber, müde, umgebracht. Aber vom Grund aus alten Waldskeletten steigt Willen auf: als sollte über Nacht der General des Meeres die Galeeren verdoppeln in dem wachen Arsenal, um schon die nächste Morgenluft zu teeren mit einer Flotte, welche ruderschlagend sich drängt und jäh, mit allen Flaggen tagend, den großen Wind hat, strahlend und fatal. ",Frühsommer 1908,Paris
437,090059,San Marco ,"Venedig In diesem Innern, das wie ausgehöhlt sich wölbt und wendet in den goldnen Smalten, rundkantig, glatt, mit Köstlichkeit geölt, ward dieses Staates Dunkelheit gehalten und heimlich aufgehäuft, als Gleichgewicht des Lichtes, das in allen seinen Dingen sich so vermehrte, dass sie fast vergingen -. Und plötzlich zweifelst du: vergehn sie nicht? und drängst zurück die harte Galerie, die, wie ein Gang im Bergwerk, nah am Glanz der Wölbung hängt; und du erkennst die heile Helle des Ausblicks aber irgendwie wehmütig messend ihre müde Weile am nahen Überstehn des Viergespanns. ",Frühsommer 1908,Paris
438,090060,Ein Doge ,"Fremde Gesandte sahen, wie sie geizten mit ihm und allem was er tat; während sie ihn zu seiner Größe reizten, umstellten sie das goldene Dogat mit Spähern und Beschränkern immer mehr, bange, dass nicht die Macht sie überfällt, die sie in ihm (so wie man Löwen hält) vorsichtig nährten. Aber er, im Schutze seiner halbverhängten Sinne, ward dessen nicht gewahr und hielt nicht inne, größer zu werden. Was die Signorie in seinem Innern zu bezwingen glaubte, bezwang er selbst. In seinem greisen Haupte war es besiegt. Sein Antlitz zeigte wie. ",zwischen dem 22.8. und 5.9.1907,Paris
439,090061,Die Laute ,"Ich bin die Laute. Willst du meinen Leib beschreiben, seine schön gewölbten Streifen: sprich so, als sprächest du von einer reifen gewölbten Feige. Übertreib das Dunkel, das du in mir siehst. Es war Tullias Dunkelheit. In ihrer Scham war nicht so viel, und ihr erhelltes Haar war wie ein heller Saal. Zuweilen nahm sie etwas Klang von meiner Oberfläche in ihr Gesicht und sang zu mir. Dann spannte ich mich gegen ihre Schwäche, und endlich war mein Inneres in ihr. ",Herbst 1907,Paris
440,090062,Der Abenteuerer , ,I: 5.9.1907 und Frühsommer 1908,Paris
441,090063,Falken-Beize ,"Kaiser sein heißt unverwandelt vieles überstehen bei geheimer Tat: wenn der Kanzler nachts den Turm betrat, fand er ihn, des hohen Federspieles kühnen fürstlichen Traktat in den eingeneigten Schreiber sagen; denn er hatte im entlegnen Saale selber nächtelang und viele Male das noch ungewohnte Tier getragen, wenn es fremd war, neu und aufgebräut. Und er hatte dann sich nie gescheut, Pläne, welche in ihm aufgesprungen, oder zärtlicher Erinnerungen tieftiefinneres Geläut zu verachten, um des bangen jungen Falken willen, dessen Blut und Sorgen zu begreifen er sich nicht erließ. Dafür war er auch wie mitgehoben, wenn der Vogel, den die Herren loben, glänzend von der Hand geworfen, oben in dem mitgefühlten Frühlingsmorgen wie ein Engel auf den Reiher stieß. ",Frühsommer 1908,Paris
442,090064,Corrida ,"In memoriam Montez, 1830Seit er, klein beinah, aus dem Toril ausbrach, aufgescheuchten Augs und Ohrs, und den Eigensinn des Picadors und die Bänderhaken wie im Spiel hinnahm, ist die stürmische Gestalt angewachsen - sieh: zu welcher Masse, aufgehäuft aus altem schwarzen Hasse, und das Haupt zu einer Faust geballt, nicht mehr spielend gegen irgendwen, nein: die blutigen Nackenhaken hissend hinter den gefällten Hörnern, wissend und von Ewigkeit her gegen Den, der in Gold und mauver Rosaseide plötzlich umkehrt und, wie einen Schwarm Bienen und als ob ers eben leide, den Bestürzten unter seinem Arm durchlässt, - während seine Blicke heiß sich noch einmal heben, leichtgelenkt, und als schlüge draußen jener Kreis sich aus ihrem Glanz und Dunkel nieder und aus jedem Schlagen seiner Lider, ehe er gleichmütig, ungehässig, an sich selbst gelehnt, gelassen, lässig in die wiederhergerollte große Woge über dem verlornen Stoße seinen Degen beinah sanft versenkt. ",3.8.1907,Paris
443,090065,Don Juans Kindheit ,"In seiner Schlankheit war, schon fast entscheidend, der Bogen, der an Frauen nicht zerbricht; und manchmal, seine Stirne nicht mehr meidend, ging eine Neigung durch sein Angesicht zu einer die vorüberkam, zu einer die ihm ein fremdes altes Bild verschloss: er lächelte. Er war nicht mehr der Weiner, der sich ins Dunkel trug und sich vergoss. Und während ein ganz neues Selbstvertrauen ihn öfter tröstete und fast verzog, ertrug er ernst den ganzen Blick der Frauen, der ihn bewunderte und ihn bewog. ",Herbst 1907,Capri
444,090066,Don Juans Auswahl,"Und der Engel trat ihn an: Bereite dich mir ganz. Und da ist mein Gebot. Denn dass einer jene überschreite, die die Süßesten an ihrer Seite bitter machen, tut mir not. Zwar auch du kannst wenig besser lieben, (unterbrich mich nicht: du irrst), doch du glühest, und es steht geschrieben, dass du viele führen wirst zu der Einsamkeit, die diesen tiefen Eingang hat. Lass ein die, die ich dir zugewiesen, dass sie wachsend Heloïsen überstehn und überschrein. ",Mai,Paris
445,090067,Sankt Georg ,"Und sie hatte ihn die ganze Nacht angerufen, hingekniet, die schwache wache Jungfrau: Siehe, dieser Drache, und ich weiß es nicht, warum er wacht. Und da brach er aus dem Morgengraun auf dem Falben, strahlend Helm und Haubert, und er sah sie, traurig und verzaubert aus dem Knieen aufwärtsschaun zu dem Glanze, der er war. Und er sprengte glänzend längs der Länder abwärts mit erhobnem Doppelhänder in die offene Gefahr, viel zu furchtbar, aber doch erfleht. Und sie kniete knieender, die Hände fester faltend, dass er sie bestände; denn sie wusste nicht, dass Der besteht, den ihr Herz, ihr reines und bereites, aus dem Licht des göttlichen Geleites niederreißt. Zuseiten seines Streites stand, wie Türme stehen, ihr Gebet. ",zwischen dem 5. und 9.8.1907,Paris
446,090068,Dame auf einem Balkon,"Plötzlich tritt sie, in den Wind gehüllt, licht in Lichtes, wie herausgegriffen, wahrend jetzt die Stube wie geschliffen hinter ihr die Türe füllt dunkel wie der Grund einer Kamee, die ein Schimmern durchlässt durch die Ränder; und du meinst der Abend war nicht, ehe sie heraustrat, um auf das Geländer noch ein wenig von sich fortzulegen, noch die Hände, - um ganz leicht zu sein: wie dem Himmel von den Häuserreihn hingereicht, von allem zu bewegen. ",17.8.1907,Paris
447,090069,Begegnung in der Kastanien-Allee ,"Ihm ward des Eingangs grüne Dunkelheit kühl wie ein Seidenmantel umgegeben den er noch nahm und ordnete: als eben am andern transparenten Ende, weit, aus grüner Sonne, wie aus grünen Scheiben, weiß eine einzelne Gestalt aufleuchtete, um lange fern zu bleiben und schließlich, von dem Lichterniedertreiben bei jedem Schritte überwallt, ein helles Wechseln auf sich herzutragen, das scheu im Blond nach hinten lief. Aber auf einmal war der Schatten tief, und nahe Augen lagen aufgeschlagen in einem neuen deutlichen Gesicht, das wie in einem Bildnis verweilte in dem Moment, da man sich wieder teilte: erst war es immer, und dann war es nicht ",Sommer 1908 (vor dem 15.7.),Paris
448,090070,Die Schwestern ,"Sieh, wie sie dieselben Möglichkeiten anders an sich tragen und verstehn, so als sähe man verschiedne Zeiten durch zwei gleiche Zimmer gehn. Jede meint die andere zu stützen, während sie doch müde an ihr ruht; und sie können nicht einander nützen, denn sie legen Blut auf Blut, wenn sie sich wie früher sanft berühren und versuchen, die Allee entlang sich geführt zu fühlen und zu führen: Ach, sie haben nicht denselben Gang. ",Frühsommer 1908,Paris
449,090071,Übung am Klavier ,"Der Sommer summt. Der Nachmittag macht müde; sie atmete verwirrt ihr frisches Kleid und legte in die triftige Etüde die Ungeduld nach einer Wirklichkeit, die kommen konnte: morgen, heute abend -, die vielleicht da war, die man nur verbarg; und vor den Fenstern, hoch und alles habend, empfand sie plötzlich den verwöhnten Park. Da brach sie ab; schaute hinaus, verschränkte die Hände; wünschte sich ein langes Buch - und schob auf einmal den Jasmingeruch erzürnt zurück. Sie fand, dass er sie kränkte. ",Herbst 1907,Capri
450,090072,Die Liebende ,"Ja ich sehne mich nach dir. Ich gleite mich verlierend selbst mir aus der Hand, ohne Hoffnung, dass ich Das bestreite, was zu mir kommt wie aus deiner Seite ernst und unbeirrt und unverwandt. ... jene Zeiten: O wie war ich Eines, nichts was rief und nichts was mich verriet; meine Stille war wie eines Steines, über den der Bach sein Murmeln zieht. Aber jetzt in diesen Frühlingswochen hat mich etwas langsam abgebrochen von dem unbewussten dunkeln Jahr. Etwas hat mein armes warmes Leben irgendeinem in die Hand gegeben, der nicht weiß was ich noch gestern war. ",zwischen dem 5. und 9. 8. 1907,Paris
451,090073,Das Rosen-Innere ,"Wo ist zu diesem Innen ein Außen? Auf welches Weh legt man solches Linnen ? Welche Himmel spiegeln sich drinnen in dem Binnensee dieser offenen Rosen, dieser sorglosen, sieh: wie sie lose im Losen liegen, als könnte nie eine zitternde Hand sie verschütten. Sie können sich selber kaum halten; viele ließen sich überfüllen und fließen über von Innenraum in die Tage, die immer voller und voller sich schließen, bis der ganze Sommer ein Zimmer wird, ein Zimmer in einem Traum. ",2.8.1907,Paris
452,090074,Damen-Bildnis aus den Achtziger-Jahren ,"Wartend stand sie an den schwergerafften dunklen Atlasdraperien, die ein Aufwand falscher Leidenschaften über ihr zu ballen schien; seit den noch so nahen Mädchenjahren wie mit einer anderen vertauscht müde unter den getürmten Haaren, in den Rüschen-Roben unerfahren und von allen Falten wie belauscht bei dem Heimweh und dem schwachen Planen, wie das Leben weiter werden soll: anders, wirklicher, wie in Romanen, hingerissen und verhängnisvoll, - dass man etwas erst in die Schatullen legen dürfte, um sich im Geruch von Erinnerungen einzulullen; dass man endlich in dem Tagebuch einen Anfang fände, der nicht schon unterm Schreiben sinnlos wird und Lüge, und ein Blatt von einer Rose trüge in dem schweren leeren Medaillon, welches liegt auf jedem Atemzug. Dass man einmal durch das Fenster winkte; diese schlanke Hand, die neuberingte, hätte dran für Monate genug. ",zwischen dem 22.8. und 5.9.1907,Paris
